Time_s,BCL_Filtered,BCC_Filtered
31.6765,6.85671898521232e-06,-6.303549442918e-06
31.677,5.53157669663591e-06,-1.01597347559845e-05
31.6775,4.72146315076899e-06,-1.21921532096731e-05
31.678,4.68813514197207e-06,-1.0789746865404e-05
31.6785,4.63514595019537e-06,-5.38962032617312e-06
31.679,3.6357540813561e-06,3.22685811531132e-06
31.6795,1.78569459133519e-06,1.27861231922069e-05
31.68,-1.29172211226936e-07,2.05996399301207e-05
31.6805,-1.82322923342376e-06,2.53760796191532e-05
31.681,-3.60437429897586e-06,2.78998199625694e-05
31.6815,-5.37449275549426e-06,2.97443942965025e-05
31.682,-6.35749079939824e-06,3.14704442378508e-05
31.6825,-6.1538963454807e-06,3.23293077396331e-05
31.683,-5.5811593161299e-06,3.15081241865257e-05
31.6835,-5.9924315686583e-06,2.90474712486995e-05
31.684,-7.88877853152083e-06,2.54179781128048e-05
31.6845,-1.04775596418194e-05,2.09522727707832e-05
31.685,-1.24902187739673e-05,1.63480992027468e-05
31.6855,-1.32451102591963e-05,1.32861816333712e-05
31.686,-1.29766384912746e-05,1.34987156538757e-05
31.6865,-1.22793812545824e-05,1.68266571287397e-05
31.687,-1.13964622142213e-05,2.0692413808395e-05
31.6875,-1.01608235752918e-05,2.19779128549503e-05
31.688,-8.41647616661166e-06,1.94264923965139e-05
31.6885,-6.19644263497566e-06,1.42556812132749e-05
31.689,-3.60209615048502e-06,8.78622141937926e-06
31.6895,-8.05022470161003e-07,4.53829972498843e-06
31.69,1.81149173600472e-06,1.16259564146174e-06
31.6905,3.71095146116118e-06,-3.0813844767901e-06
31.691,4.61573721231271e-06,-9.40493585695042e-06
31.6915,4.89043787410822e-06,-1.66950284209929e-05
31.692,5.2624774930197e-06,-2.21048606763358e-05
31.6925,5.99601626614965e-06,-2.40153891665508e-05
31.693,6.50297115990613e-06,-2.40283009780303e-05
31.6935,5.88087613373389e-06,-2.53013602313965e-05
31.694,3.75932832779073e-06,-2.91197962764417e-05
31.6945,6.73243053402474e-07,-3.37506190074037e-05
31.695,-2.28803734037622e-06,-3.64885184611181e-05
31.6955,-4.28811759278259e-06,-3.61604504449637e-05
31.696,-5.25558691131563e-06,-3.35770319257955e-05
31.6965,-5.54248985896379e-06,-3.01001636195167e-05
31.697,-5.30671611327629e-06,-2.62856392555005e-05
31.6975,-4.51636568190807e-06,-2.20128232185327e-05
31.698,-3.27048540925324e-06,-1.74213640292445e-05
31.6985,-1.72073754814405e-06,-1.28963923267487e-05
31.699,2.67786154825401e-08,-8.06457430586381e-06
31.6995,1.60323463258817e-06,-1.80398328122035e-06
31.7,2.40306969815488e-06,6.16111029010601e-06
31.7005,2.26797439401637e-06,1.44143687494825e-05
31.701,1.65111547924525e-06,2.11529983258355e-05
31.7015,6.86534490164608e-07,2.55583297064451e-05
31.702,-1.42302743206857e-06,2.73405040091997e-05
31.7025,-5.47432476810373e-06,2.60343496091628e-05
31.703,-1.08164121447344e-05,2.18631035099631e-05
31.7035,-1.52989056323495e-05,1.66363977744816e-05
31.704,-1.68672623576145e-05,1.25356647784879e-05
31.7045,-1.51667244334671e-05,9.98545675746201e-06
31.705,-1.16087427955844e-05,7.41554189567033e-06
31.7055,-8.01798819979337e-06,3.16235993166918e-06
31.706,-5.24217242808833e-06,-2.87365023381501e-06
31.7065,-2.92760158902299e-06,-9.5007655670333e-06
31.707,-4.60384453751358e-07,-1.56044654831651e-05
31.7075,2.1717572292457e-06,-2.07317433192072e-05
31.708,4.73093884937352e-06,-2.44466171901549e-05
31.7085,7.60039248954784e-06,-2.58537041792616e-05
31.709,1.1535920261889e-05,-2.44125627342401e-05
31.7095,1.65552968457408e-05,-2.10306262065839e-05
31.71,2.1859292777695e-05,-1.74442401639738e-05
31.7105,2.68656982622725e-05,-1.41318055381382e-05
31.711,3.13658698035604e-05,-9.75488122045508e-06
31.7115,3.44876399306425e-05,-3.53494305153609e-06
31.712,3.4561891867673e-05,2.59634338267845e-06
31.7125,3.05733495989629e-05,5.41207071243955e-06
31.713,2.31659864649141e-05,3.5246299601353e-06
31.7135,1.39636487420399e-05,-1.76775892888996e-06
31.714,4.51960078700346e-06,-7.87300736660275e-06
31.7145,-3.86329137774702e-06,-1.19095953431603e-05
31.715,-1.0053882346514e-05,-1.14443170269186e-05
31.7155,-1.35647545163837e-05,-6.28904134021e-06
31.716,-1.50124267927816e-05,6.38486500965866e-07
31.7165,-1.55680321956225e-05,5.8774620559107e-06
31.717,-1.57010787103198e-05,8.927241824171e-06
31.7175,-1.48000371325366e-05,1.20665632048667e-05
31.718,-1.23712070624322e-05,1.67850849865269e-05
31.7185,-9.17569630210724e-06,2.17161483643504e-05
31.719,-6.50478262268372e-06,2.44890845393045e-05
31.7195,-4.71879510275013e-06,2.43868900767306e-05
31.72,-3.44886125955507e-06,2.22291750542469e-05
31.7205,-2.80559767514375e-06,1.86031074146288e-05
31.721,-2.89674922254935e-06,1.37009875396648e-05
31.7215,-2.2447645720939e-06,8.64571815889596e-06
31.722,1.37135032357129e-06,5.55446150024998e-06
31.7225,7.71902278741795e-06,5.83800394696496e-06
31.723,1.32714840317528e-05,8.99392996552689e-06
31.7235,1.46333897319571e-05,1.3238888196181e-05
31.724,1.17752417985569e-05,1.6967172266957e-05
31.7245,6.99367202953825e-06,1.94952493353949e-05
31.725,1.81482220303484e-06,2.06171178265837e-05
31.7255,-3.82466179095332e-06,1.97255287198019e-05
31.726,-1.00782740904848e-05,1.57806089586917e-05
31.7265,-1.61920105563264e-05,8.55581085347017e-06
31.727,-2.07560485096528e-05,-6.16527749854208e-08
31.7275,-2.21499116902601e-05,-6.54323093123342e-06
31.728,-1.92669901908995e-05,-8.31785350217905e-06
31.7285,-1.27985250167629e-05,-6.25946012225363e-06
31.729,-5.54690088271096e-06,-3.99871886906087e-06
31.7295,-5.87431936572443e-07,-4.1891864180274e-06
31.73,1.00393219081924e-06,-5.95269258899148e-06
31.7305,3.95472983115915e-07,-6.52191817435012e-06
31.731,-6.45161392495807e-07,-4.50538942777861e-06
31.7315,-1.18646072553881e-06,-4.82592088177758e-07
31.732,-1.17147897558243e-06,4.7939155971237e-06
31.7325,-6.91242436525334e-07,1.09117390638294e-05
31.733,3.62650976898476e-07,1.62725602919305e-05
31.7335,1.97956587765846e-06,1.7942599633948e-05
31.734,3.73422237976679e-06,1.45248462840298e-05
31.7345,5.07000958760775e-06,8.39151163424204e-06
31.735,5.72889437311058e-06,3.63302464292865e-06
31.7355,5.75507787814485e-06,1.97795684240218e-06
31.736,5.42541271562166e-06,1.54006541294494e-06
31.7365,5.37501526052401e-06,-9.22327203708524e-07
31.737,6.0497002586092e-06,-7.47694815494008e-06
31.7375,6.39899762846547e-06,-1.83141511970712e-05
31.738,3.95085660635083e-06,-3.21765150951956e-05
31.7385,-2.63856798098658e-06,-4.67095066865346e-05
31.739,-1.13815855238954e-05,-5.86859759748133e-05
31.7395,-1.81948084067052e-05,-6.48971855444028e-05
31.74,-2.02918954231947e-05,-6.39164807043113e-05
31.7405,-1.79674305453451e-05,-5.72046398060179e-05
31.741,-1.3445277243373e-05,-4.77794799841294e-05
31.7415,-8.76322430655854e-06,-3.76606965957679e-05
31.742,-4.89992661488316e-06,-2.7515165531566e-05
31.7425,-2.19918375796627e-06,-1.87470658393613e-05
31.743,-6.98382473692524e-07,-1.37644664343049e-05
31.7435,1.9823517437127e-07,-1.23158505676912e-05
31.744,1.76152385648977e-06,-8.81936452497846e-06
31.7445,5.02250295395538e-06,3.54326037365306e-06
31.745,9.7976332022268e-06,2.49898610170186e-05
31.7455,1.48192804232237e-05,4.72439456076536e-05
31.746,1.87685939785159e-05,6.08779445368982e-05
31.7465,2.12042711922091e-05,6.34562625347152e-05
31.747,2.27059531816207e-05,5.9515139374828e-05
31.7475,2.39066505394633e-05,5.42763522946261e-05
31.748,2.40467481457578e-05,4.92541936811963e-05
31.7485,2.11927957375464e-05,4.30337466228978e-05
31.749,1.49061228299491e-05,3.43283601090779e-05
31.7495,7.99583337033174e-06,2.39900332097198e-05
31.75,4.0891899979982e-06,1.46394596611342e-05
31.7505,3.77996220334179e-06,8.30230744130683e-06
31.751,4.59030018867027e-06,4.43744398664e-06
31.7515,4.3458423765285e-06,8.77127240249896e-07
31.752,3.00702938968025e-06,-3.36892455610394e-06
31.7525,1.32384075154765e-06,-7.30609945848229e-06
31.753,-6.23879986412147e-07,-1.01346301036932e-05
31.7535,-2.9694341176038e-06,-1.27616344590994e-05
31.754,-5.1503277733097e-06,-1.61990785034262e-05
31.7545,-6.28023622008672e-06,-1.96773034122827e-05
31.755,-6.27794879343913e-06,-2.16567944763693e-05
31.7555,-6.08664810287464e-06,-2.18705818042255e-05
31.756,-6.52743424736279e-06,-2.1161960300573e-05
31.7565,-7.33820457967456e-06,-2.01777069906439e-05
31.757,-7.88769436394739e-06,-1.94072798232288e-05
31.7575,-8.4952597467215e-06,-1.93859481090192e-05
31.758,-1.01394817750453e-05,-1.93875290954169e-05
31.7585,-1.2823419407892e-05,-1.70628467281431e-05
31.759,-1.50842054320749e-05,-1.1120061020374e-05
31.7595,-1.54739672591431e-05,-3.53720103004111e-06
31.76,-1.39797943794561e-05,2.43018739500107e-06
31.7605,-1.16123538865462e-05,5.60359597328427e-06
31.761,-9.0411976225304e-06,6.79420157609745e-06
31.7615,-6.13374224325467e-06,6.48752083716573e-06
31.762,-2.62225914338878e-06,4.74829298351885e-06
31.7625,1.22493701188655e-06,2.95426779995595e-06
31.763,4.6157158810828e-06,3.37997493795708e-06
31.7635,6.75196175309356e-06,6.75454867293988e-06
31.764,7.32331997673535e-06,1.17605256080636e-05
31.7645,6.55283126943902e-06,1.70329990246111e-05
31.765,4.92208917204529e-06,2.21029700776783e-05
31.7655,3.01209871179667e-06,2.60901695016665e-05
31.766,1.40337401735007e-06,2.70697220512013e-05
31.7665,3.38200130387008e-07,2.38882889992213e-05
31.767,-4.95005180281364e-07,1.81677196694097e-05
31.7675,-1.52928816041921e-06,1.36206119382833e-05
31.768,-2.71655074702911e-06,1.29730615916593e-05
31.7685,-3.6665834151453e-06,1.54666153056572e-05
31.769,-4.287703750894e-06,1.7535920106312e-05
31.7695,-4.85630478845748e-06,1.62332225441119e-05
31.77,-5.48170105528481e-06,1.18036714741627e-05
31.7705,-5.97256901245858e-06,6.47061661479001e-06
31.771,-6.25284419249435e-06,1.23468954801442e-06
31.7715,-6.5081376289781e-06,-4.96163607542148e-06
31.772,-6.89148318835567e-06,-1.29662631636719e-05
31.7725,-7.27121297784511e-06,-2.16623288433397e-05
31.773,-7.2404430999077e-06,-2.91214558756116e-05
31.7735,-6.48506466036164e-06,-3.46965566370028e-05
31.774,-5.27652508354058e-06,-3.9048910335943e-05
31.7745,-4.23160154561901e-06,-4.23191655108764e-05
31.775,-3.36317822366251e-06,-4.32277977268761e-05
31.7755,-1.93737997179949e-06,-4.04215081737122e-05
31.776,3.7294136992467e-07,-3.4283739420482e-05
31.7765,2.79882890133686e-06,-2.70482808332471e-05
31.777,4.4094788545818e-06,-2.13072854314553e-05
31.7775,5.21464883203645e-06,-1.83671825792792e-05
31.778,5.79634069363857e-06,-1.75164258198777e-05
31.7785,6.24103015270642e-06,-1.67715205944052e-05
31.779,6.0365558324881e-06,-1.48323272045473e-05
31.7795,4.9085595766154e-06,-1.23677920427941e-05
31.78,3.40749735967313e-06,-1.08429106868849e-05
31.7805,2.72597628564746e-06,-1.01464776034108e-05
31.781,3.98228177116777e-06,-8.35061768711311e-06
31.7815,7.38333345540989e-06,-4.17831118743874e-06
31.782,1.19418845123771e-05,1.4603227207512e-06
31.7825,1.61936703843636e-05,7.3515215272826e-06
31.783,1.91744549172146e-05,1.42373483117104e-05
31.7835,2.04786871270481e-05,2.34828852744477e-05
31.784,1.96909070051074e-05,3.40772019020532e-05
31.7845,1.66273162488302e-05,4.28454668417509e-05
31.785,1.23180868824945e-05,4.75478545373976e-05
31.7855,8.75974995632378e-06,4.81976692275793e-05
31.786,6.93243170122685e-06,4.55284998912415e-05
31.7865,5.59256986829556e-06,3.99468419486844e-05
31.787,2.74034539838241e-06,3.228727201599e-05
31.7875,-2.04696862572632e-06,2.42772356153759e-05
31.788,-7.3106262080383e-06,1.77677290050784e-05
31.7885,-1.1361933196029e-05,1.39909365814245e-05
31.789,-1.35093005613939e-05,1.32720916444443e-05
31.7895,-1.38080942581704e-05,1.46053781102718e-05
31.79,-1.24750379606592e-05,1.57555671331842e-05
31.7905,-9.92539438651983e-06,1.48341534345883e-05
31.791,-6.96929853839906e-06,1.18905789090691e-05
31.7915,-4.55763286860773e-06,8.23949129336632e-06
31.792,-3.28947287410052e-06,4.34515323770434e-06
31.7925,-3.16229886177126e-06,-6.88417019503976e-07
31.793,-3.72145441381149e-06,-7.33859921658043e-06
31.7935,-4.52049058452027e-06,-1.42204256864391e-05
31.794,-5.60634855674298e-06,-1.90841358973078e-05
31.7945,-7.39237909785969e-06,-2.09966284133846e-05
31.795,-9.64256750605051e-06,-2.09504745452529e-05
31.7955,-1.07919596530308e-05,-2.04379825626865e-05
31.796,-9.09765756646039e-06,-2.00760131997154e-05
31.7965,-4.56748079065461e-06,-1.96698908939705e-05
31.797,1.03501714693085e-06,-1.89887204844168e-05
31.7975,6.22773065110508e-06,-1.80248734922298e-05
31.798,1.1082743164145e-05,-1.6382763712175e-05
31.7985,1.62987759727554e-05,-1.27061814198397e-05
31.799,2.16819019070145e-05,-5.72191422571459e-06
31.7995,2.59523009222597e-05,3.47103896460277e-06
31.8,2.78872595177758e-05,1.1120721626446e-05
31.8005,2.71814139032953e-05,1.40610581756715e-05
31.801,2.37607399972299e-05,1.27151917950618e-05
31.8015,1.68605998722427e-05,9.93706520151526e-06
31.802,6.19377225930228e-06,7.72890112272651e-06
31.8025,-5.95599164382922e-06,6.30779567891909e-06
31.803,-1.54903950438873e-05,5.46641550036584e-06
31.8035,-2.01217192695194e-05,5.10311539086502e-06
31.804,-2.13139222464283e-05,4.61847905215473e-06
31.8045,-2.21016914759045e-05,3.25379946483323e-06
31.805,-2.37090121542339e-05,1.26852865912384e-06
31.8055,-2.47769160504618e-05,-2.13530871530982e-07
31.806,-2.3405712382679e-05,-9.15125118751412e-07
31.8065,-1.9383020673508e-05,-2.17509981864221e-06
31.807,-1.43655229576904e-05,-5.31947579115682e-06
31.8075,-1.01921859161712e-05,-9.73607642208253e-06
31.808,-7.50150011630254e-06,-1.34469827160797e-05
31.8085,-6.16132810492914e-06,-1.5483492557207e-05
31.809,-6.29905223752057e-06,-1.69152389828444e-05
31.8095,-7.90052539160101e-06,-1.94577296637605e-05
31.81,-9.60278867329933e-06,-2.36538032883031e-05
31.8105,-9.17178542833182e-06,-2.85482091254073e-05
31.811,-5.73356940250854e-06,-3.26310882176566e-05
31.8115,-8.15611728147994e-07,-3.47768283983323e-05
31.812,3.25434802786002e-06,-3.46259956597893e-05
31.8125,5.3749706442343e-06,-3.26390007313688e-05
31.813,5.84584036229053e-06,-2.97725377123509e-05
31.8135,5.41379546542425e-06,-2.65382106089991e-05
31.814,4.86698085392753e-06,-2.22053614977425e-05
31.8145,5.09485312921054e-06,-1.54967305223495e-05
31.815,6.76319274267322e-06,-6.36208509650998e-06
31.8155,9.82869261630512e-06,3.62313634188004e-06
31.816,1.34974376170911e-05,1.31162294443722e-05
31.8165,1.64980625910237e-05,2.24394829166893e-05
31.817,1.75436128286463e-05,3.23708961484183e-05
31.8175,1.61689835216966e-05,4.22451001055118e-05
31.818,1.32437205536904e-05,5.01580551798535e-05
31.8185,1.00993977315983e-05,5.47093276904252e-05
31.819,7.15182122653407e-06,5.61597221224557e-05
31.8195,4.06289977713093e-06,5.61902118012307e-05
31.82,1.11496315888416e-06,5.63923679918596e-05
31.8205,-6.73498807901518e-07,5.64517082128977e-05
31.821,-1.09189787075065e-06,5.39784132625897e-05
31.8215,-1.46291273609545e-06,4.65824164486677e-05
31.822,-3.20880322976079e-06,3.40536631330986e-05
31.8225,-6.09485027996342e-06,1.84765836683122e-05
31.823,-8.38250276646438e-06,2.6248498394969e-06
31.8235,-8.60108642984947e-06,-1.14794368467812e-05
31.824,-6.83339598979939e-06,-2.2662457676238e-05
31.8245,-4.29737143956439e-06,-3.00132342520493e-05
31.825,-2.087158608123e-06,-3.32975160159028e-05
31.8255,-5.92434102507593e-07,-3.4276249985211e-05
31.826,1.85432583518982e-07,-3.61552399238385e-05
31.8265,3.55014773350415e-07,-4.01826189528797e-05
31.827,2.66011541932325e-07,-4.36128229851089e-05
31.8275,4.72807745316232e-07,-4.27448558959906e-05
31.828,1.30872025008679e-06,-3.73525899289997e-05
31.8285,2.65563215629239e-06,-3.04558511730489e-05
31.829,4.22993959308663e-06,-2.43959138818315e-05
31.8295,5.92080730955136e-06,-1.88390138075685e-05
31.83,7.74127147441108e-06,-1.22536926109176e-05
31.8305,9.55406606771533e-06,-4.08447849985764e-06
31.831,1.09331981186015e-05,4.42045027561469e-06
31.8315,1.13054972464327e-05,1.1209858156475e-05
31.832,1.02765157046108e-05,1.56796435227804e-05
31.8325,7.85111129220835e-06,1.96206595267174e-05
31.833,4.35873183779458e-06,2.49515424750964e-05
31.8335,3.0953338731365e-07,3.07799529042082e-05
31.834,-3.5820916942308e-06,3.38675671830848e-05
31.8345,-6.47014713587478e-06,3.2103963727251e-05
31.835,-7.814209581777e-06,2.67096011097923e-05
31.8355,-7.80395206043685e-06,2.07916127647119e-05
31.836,-7.23042306521732e-06,1.63279248757933e-05
31.8365,-6.89426548873884e-06,1.2947714115353e-05
31.837,-7.11512328210707e-06,9.05524768688799e-06
31.8375,-7.70862072566938e-06,3.24484721205599e-06
31.838,-8.31986434237518e-06,-5.10553534216068e-06
31.8385,-8.72369854656002e-06,-1.53719765018432e-05
31.839,-8.84697132321693e-06,-2.53607646027108e-05
31.8395,-8.63325288079607e-06,-3.22041282368653e-05
31.84,-7.91841993000907e-06,-3.42405792519254e-05
31.8405,-6.32798084541404e-06,-3.20387135685521e-05
31.841,-3.4067726705091e-06,-2.75883189018568e-05
31.8415,7.81817930528526e-07,-2.28069804063987e-05
31.842,5.13958899314225e-06,-1.90190867869859e-05
31.8425,8.03400345962488e-06,-1.73260840003169e-05
31.843,8.62122971606472e-06,-1.82964632748904e-05
31.8435,7.58511479266293e-06,-2.08013139477007e-05
31.844,6.39129262159667e-06,-2.22186945797137e-05
31.8445,5.83102080170887e-06,-2.09759676664235e-05
31.845,5.41806551932287e-06,-1.8446871438002e-05
31.8455,4.18272425630438e-06,-1.70906993991316e-05
31.846,1.90683655649541e-06,-1.66648831135389e-05
31.8465,-4.64539807825607e-07,-1.35019984083751e-05
31.847,-1.60943979548127e-06,-4.47296854064455e-06
31.8475,-1.01375673206822e-06,8.6757484117726e-06
31.848,7.21951389002663e-07,2.00159204913105e-05
31.8485,2.67889984737188e-06,2.49498101204367e-05
31.849,4.2707708238581e-06,2.44638955957339e-05
31.8495,4.9818761968931e-06,2.33967990606171e-05
31.85,4.14451869016632e-06,2.506402968028e-05
31.8505,1.57629123643454e-06,2.85094326668537e-05
31.851,-1.81255369873568e-06,3.09345369264986e-05
31.8515,-4.57157377658625e-06,3.15380334594906e-05
31.852,-5.98627165219514e-06,3.1849596538186e-05
31.8525,-6.65182379148196e-06,3.2787326558737e-05
31.853,-7.6757149508771e-06,3.30249555872259e-05
31.8535,-9.35978794730811e-06,3.08777703575857e-05
31.854,-1.08299167346952e-05,2.66618560518733e-05
31.8545,-1.10098722755393e-05,2.21919860586474e-05
31.855,-9.74567619679897e-06,1.85980976359222e-05
31.8555,-7.78113434131135e-06,1.56724563143643e-05
31.856,-5.78539212888081e-06,1.29447350140862e-05
31.8565,-3.74004950720217e-06,1.01695905482105e-05
31.857,-1.34565585310252e-06,6.74578084323341e-06
31.8575,1.27484343084688e-06,1.89249246746241e-06
31.858,3.51740629373072e-06,-4.02230058233718e-06
31.8585,4.77894211254246e-06,-9.08365015824314e-06
31.859,4.82537358479921e-06,-1.15418419744179e-05
31.8595,3.96725288040351e-06,-1.18270033344205e-05
31.86,3.13918713449707e-06,-1.23527336531256e-05
31.8605,3.37236925776069e-06,-1.52220323614692e-05
31.861,4.66387586524467e-06,-2.06504531090211e-05
31.8615,5.73653008210294e-06,-2.78708404271132e-05
31.862,5.56163501040385e-06,-3.65529575686375e-05
31.8625,4.81833912994685e-06,-4.621457689446e-05
31.863,5.07987104365982e-06,-5.48991606316633e-05
31.8635,6.65471162927809e-06,-5.99694306713689e-05
31.864,7.98910975414017e-06,-6.04127184159959e-05
31.8645,7.34104715604263e-06,-5.75677333986034e-05
31.865,4.46327285910176e-06,-5.35059143700684e-05
31.8655,4.11019776158886e-07,-4.9280077614849e-05
31.866,-3.77291319929497e-06,-4.46866910331649e-05
31.8665,-7.59631075593768e-06,-3.88716166335147e-05
31.867,-1.049182342735e-05,-3.07633868281093e-05
31.8675,-1.14969210627847e-05,-1.96097615486878e-05
31.868,-1.01592162209753e-05,-5.7601321166802e-06
31.8685,-7.43454764433329e-06,9.41774801422634e-06
31.869,-5.12675301504909e-06,2.474797141902e-05
31.8695,-4.44385954222539e-06,3.97065734766423e-05
31.87,-5.21109443262216e-06,5.32001310565377e-05
31.8705,-6.26626088348321e-06,6.2982099617946e-05
31.871,-6.5291369699047e-06,6.77016740221379e-05
31.8715,-5.91769855047374e-06,6.92606193383972e-05
31.872,-5.35994586913401e-06,7.16399548747369e-05
31.8725,-5.85955395557093e-06,7.67166976648169e-05
31.873,-7.50484884309486e-06,8.20034717578342e-05
31.8735,-9.3035104253083e-06,8.33083957772448e-05
31.874,-9.82629562356258e-06,7.91539263973769e-05
31.8745,-8.03074738521945e-06,7.16032747519082e-05
31.875,-3.75708636388807e-06,6.29282494652126e-05
31.8755,2.29900633940382e-06,5.27429321333341e-05
31.876,9.13625307593381e-06,3.91073933666831e-05
31.8765,1.61657453919368e-05,2.1823299469209e-05
31.877,2.33557371013463e-05,3.70643980695099e-06
31.8775,3.05213577048426e-05,-1.14980813202138e-05
31.878,3.6683386889403e-05,-2.19069815695437e-05
31.8785,4.04251895856848e-05,-2.81603924841529e-05
31.879,4.05158210471025e-05,-3.22037521963996e-05
31.8795,3.58089772782968e-05,-3.60912066593903e-05
31.88,2.55753807178822e-05,-4.12886011925738e-05
31.8805,1.14094132491269e-05,-4.79212604236931e-05
31.881,-1.84400416866598e-06,-5.44705229812341e-05
31.8815,-9.2267910400147e-06,-5.87125282126051e-05
31.882,-1.01807351707603e-05,-5.91908785007247e-05
31.8825,-8.51820736852453e-06,-5.59638135640371e-05
31.883,-7.78663853428522e-06,-5.0462120402219e-05
31.8835,-8.36078142801761e-06,-4.48654265118569e-05
31.884,-9.37863962799639e-06,-4.09925133275104e-05
31.8845,-1.12684974772915e-05,-3.88462823036573e-05
31.885,-1.47909049883469e-05,-3.59936897289211e-05
31.8855,-1.87741236249415e-05,-2.9127025163444e-05
31.886,-2.04681303559398e-05,-1.70647523261345e-05
31.8865,-1.8087595601261e-05,-2.17534854970727e-06
31.887,-1.24075270013251e-05,1.15843575834173e-05
31.8875,-6.16745793316192e-06,2.19154631824895e-05
31.888,-2.21421393943501e-06,2.92597867138867e-05
31.8885,-1.53621963256075e-06,3.52576436757038e-05
31.889,-2.44844830934241e-06,4.09532164773836e-05
31.8895,-2.10016231773561e-06,4.636090399123e-05
31.89,6.37575686292136e-07,5.07467988415488e-05
31.8905,4.08011217092339e-06,5.25732573259075e-05
31.891,5.92850134885589e-06,4.95933665502286e-05
31.8915,5.95239855909039e-06,4.02390532391723e-05
31.892,5.64315664303038e-06,2.5583392416412e-05
31.8925,5.76256688333372e-06,9.5028398918583e-06
31.893,5.65481916380852e-06,-3.74908804504618e-06
31.8935,4.95779738184597e-06,-1.24940736099039e-05
31.894,4.38840790042297e-06,-1.84658359729405e-05
31.8945,4.19514962384479e-06,-2.47845124329619e-05
31.895,3.03489874120277e-06,-3.29876582131902e-05
31.8955,-6.436293701414e-07,-4.21856111840518e-05
31.896,-6.51219422817649e-06,-5.10198680702059e-05
31.8965,-1.22666662508243e-05,-5.95127315042842e-05
31.897,-1.55794013849784e-05,-6.82892685293486e-05
31.8975,-1.59185016235544e-05,-7.66084599231973e-05
31.898,-1.44114395656625e-05,-8.21403153997859e-05
31.8985,-1.21139274695729e-05,-8.26564239025441e-05
31.899,-8.76924521319809e-06,-7.75104550609886e-05
31.8995,-3.54850905329485e-06,-6.78419598393708e-05
31.9,3.09253394752864e-06,-5.60018789364159e-05
31.9005,8.77657066318936e-06,-4.44546655364684e-05
31.901,1.07906202928778e-05,-3.42755065128022e-05
31.9015,8.20217063874753e-06,-2.44488961818296e-05
31.902,2.34514139675586e-06,-1.30588683027744e-05
31.9025,-4.24880742423194e-06,6.49886390388989e-07
31.903,-9.06677653107339e-06,1.54272256762648e-05
31.9035,-1.05399123123492e-05,2.89726440743514e-05
31.904,-8.76208688498448e-06,3.95447540223975e-05
31.9045,-5.29497786713947e-06,4.70566625065509e-05
31.905,-1.72139877871358e-06,5.32512994405115e-05
31.9055,1.60337608358762e-06,6.08524138042557e-05
31.906,5.02109244867168e-06,7.17871172885793e-05
31.9065,8.08716234618562e-06,8.53195086595378e-05
31.907,9.38634343408113e-06,9.76742387279318e-05
31.9075,7.88298686944057e-06,0.000104133197417631
31.908,3.79592826315547e-06,0.00010233753996493
31.9085,-1.77083114489879e-06,9.38233043003392e-05
31.909,-7.20496325442208e-06,8.22874889037757e-05
31.9095,-1.05588925515239e-05,7.05318803966115e-05
31.91,-1.04891281202545e-05,5.92014336841529e-05
31.9105,-7.32347163600427e-06,4.78184694877317e-05
31.911,-2.74717795423203e-06,3.5964182380605e-05
31.9115,1.53207131788701e-06,2.34384253127237e-05
31.912,4.70168189338415e-06,1.04838933710303e-05
31.9125,6.83691746694482e-06,-1.58768387498699e-06
31.913,8.20233618863011e-06,-1.0920251421249e-05
31.9135,8.48447412999747e-06,-1.69483478961565e-05
31.914,6.96129428131055e-06,-2.10728436315723e-05
31.9145,3.66858751377664e-06,-2.48980486292744e-05
31.915,1.31763799595376e-08,-2.83450647852447e-05
31.9155,-2.2843412016504e-06,-3.03289588597049e-05
31.916,-2.77670497398759e-06,-3.10584279052748e-05
31.9165,-2.47084871192339e-06,-3.24509197725244e-05
31.917,-2.4969894334338e-06,-3.56070987570225e-05
31.9175,-2.95256932041895e-06,-3.87924892602716e-05
31.918,-3.08050172962176e-06,-3.91399477538287e-05
31.9185,-2.2454085861768e-06,-3.60949585132487e-05
31.919,-5.08358727265774e-07,-3.22435262593836e-05
31.9195,1.64470711923414e-06,-3.08378372345006e-05
31.92,3.78770472217717e-06,-3.30097232119227e-05
31.9205,5.56244021614544e-06,-3.6944809962091e-05
31.921,6.54561769061102e-06,-3.90528800803281e-05
31.9215,6.55710043760027e-06,-3.62905425929223e-05
31.922,5.90166058871405e-06,-2.83514166931481e-05
31.9225,4.93954503786881e-06,-1.80715596420837e-05
31.923,3.73383132526118e-06,-9.4744477436261e-06
31.9235,2.47305074338018e-06,-4.95799192622991e-06
31.924,1.76263899828076e-06,-3.93855698572921e-06
31.9245,1.9819164114681e-06,-3.92584926792395e-06
31.925,2.64638582580221e-06,-2.83242880078381e-06
31.9255,2.805527712946e-06,-4.05591552029301e-07
31.926,1.99233125025328e-06,2.1639933874621e-06
31.9265,6.80707085458332e-07,3.61773183255256e-06
31.927,-1.88747884030468e-07,3.58688939280666e-06
31.9275,-1.98529042258392e-07,2.47235145948618e-06
31.928,1.46757064730902e-07,7.16855062919097e-07
31.9285,1.71643279230655e-07,-1.42139033621264e-06
31.929,-9.01047194097327e-08,-3.19748419989603e-06
31.9295,-1.16411444974302e-07,-3.0710813696105e-06
31.93,1.83243926820696e-07,-8.93611204162751e-08
