Time_s,BCL_Envelope_Smoothed,BCC_Envelope_Smoothed
33.726,9.11795040401868e-06,3.14132653302299e-05
33.7265,9.12571757053283e-06,3.13402137009131e-05
33.727,9.1335304414008e-06,3.12675399556497e-05
33.7275,9.14138759131034e-06,3.11952497322848e-05
33.728,9.14928759458294e-06,3.11233485778983e-05
33.7285,9.15722902552881e-06,3.10518419483338e-05
33.729,9.16521045879908e-06,3.09807352077469e-05
33.7295,9.17323046973589e-06,3.09100336281718e-05
33.73,9.18128763471993e-06,3.08397423891081e-05
33.7305,9.18938053151519e-06,3.07698665771248e-05
33.731,9.19750773961118e-06,3.07004111854857e-05
33.7315,9.20566784056232e-06,3.06313811137917e-05
33.732,9.21385941832448e-06,3.05627811676447e-05
33.7325,9.22208105958864e-06,3.04946160583284e-05
33.733,9.23033135411152e-06,3.04268904025105e-05
33.7335,9.23860889504307e-06,3.0359608721963e-05
33.734,9.24691227925105e-06,3.02927754433022e-05
33.7345,9.25524010764212e-06,3.02263948977486e-05
33.735,9.26359098547996e-06,3.01604713209057e-05
33.7355,9.2719635226998e-06,3.00950088525582e-05
33.736,9.28035633421976e-06,3.00300115364906e-05
33.7365,9.28876804024871e-06,2.99654833203241e-05
33.737,9.29719726659053e-06,2.99014280553738e-05
33.7375,9.305642644945e-06,2.98378494965254e-05
33.738,9.31410281320498e-06,2.97747513021306e-05
33.7385,9.32257641574998e-06,2.97121370339234e-05
33.739,9.33106210373606e-06,2.96500101569538e-05
33.7395,9.33955853538202e-06,2.95883740395433e-05
33.74,9.3480643762518e-06,2.95272319532575e-05
33.7405,9.35657829953308e-06,2.94665870728995e-05
33.741,9.36509898631213e-06,2.94064424765217e-05
33.7415,9.3736251258447e-06,2.93468011454578e-05
33.742,9.38215541582303e-06,2.9287665964372e-05
33.7425,9.39068856263896e-06,2.92290397213293e-05
33.743,9.39922328164324e-06,2.91709251078835e-05
33.7435,9.40775829740046e-06,2.91133247191841e-05
33.744,9.41629234394049e-06,2.90562410541027e-05
33.7445,9.42482416500547e-06,2.89996765153767e-05
33.745,9.43335251429299e-06,2.89436334097733e-05
33.7455,9.44187615569515e-06,2.88881139482699e-05
33.746,9.45039386353343e-06,2.88331202462544e-05
33.7465,9.45890442278963e-06,2.87786543237428e-05
33.747,9.46740662933247e-06,2.87247181056156e-05
33.7475,9.47589929014023e-06,2.86713134218704e-05
33.748,9.48438122351902e-06,2.86184420078945e-05
33.7485,9.49285125931704e-06,2.85661055047533e-05
33.749,9.50130823913458e-06,2.85143054594965e-05
33.7495,9.50975101652956e-06,2.84630433254824e-05
33.75,9.51817845721927e-06,2.8412320462718e-05
33.7505,9.52658943927738e-06,2.83621381382169e-05
33.751,9.53498285332693e-06,2.83124975263731e-05
33.7515,9.54335760272889e-06,2.82633997093522e-05
33.752,9.55171260376645e-06,2.8214845677498e-05
33.7525,9.56004678582483e-06,2.81668363297564e-05
33.753,9.56835909156693e-06,2.81193724741134e-05
33.7535,9.57664847710432e-06,2.8072454828051e-05
33.754,9.58491391216395e-06,2.80260840190166e-05
33.7545,9.59315438025048e-06,2.79802605849095e-05
33.755,9.60136887880399e-06,2.79349849745807e-05
33.7555,9.60955641935323e-06,2.78902575483493e-05
33.756,9.61771602766457e-06,2.78460785785319e-05
33.7565,9.62584674388609e-06,2.78024482499883e-05
33.757,9.63394762268745e-06,2.77593666606794e-05
33.7575,9.64201773339501e-06,2.77168338222407e-05
33.758,9.65005616012237e-06,2.76748496605689e-05
33.7585,9.65806200189655e-06,2.76334140164218e-05
33.759,9.6660343727791e-06,2.75925266460322e-05
33.7595,9.67397240198316e-06,2.75521872217344e-05
33.76,9.68187523398539e-06,2.75123953326036e-05
33.7605,9.68974202863352e-06,2.74731504851084e-05
33.761,9.69757196124917e-06,2.74344521037752e-05
33.7615,9.70536422272587e-06,2.73962995318653e-05
33.762,9.71311801962264e-06,2.73586920320639e-05
33.7625,9.72083257425259e-06,2.73216287871804e-05
33.763,9.72850712476696e-06,2.72851089008617e-05
33.7635,9.73614092523444e-06,2.72491313983152e-05
33.764,9.74373324571578e-06,2.72136952270443e-05
33.7645,9.7512833723335e-06,2.71787992575945e-05
33.765,9.75879060733718e-06,2.71444422843102e-05
33.7655,9.76625426916366e-06,2.7110623026102e-05
33.766,9.77367369249276e-06,2.70773401272254e-05
33.7665,9.78104822829821e-06,2.70445921580681e-05
33.767,9.78837724389376e-06,2.70123776159487e-05
33.7675,9.79566012297468e-06,2.69806949259251e-05
33.768,9.80289626565435e-06,2.69495424416115e-05
33.7685,9.81008508849643e-06,2.69189184460067e-05
33.769,9.81722602454202e-06,2.68888211523299e-05
33.7695,9.82431852333234e-06,2.68592487048673e-05
33.77,9.83136205092655e-06,2.68301991798266e-05
33.7705,9.8383560899151e-06,2.6801670586201e-05
33.771,9.84530013942818e-06,2.67736608666419e-05
33.7715,9.85219371513984e-06,2.674616789834e-05
33.772,9.85903634926715e-06,2.67191894939153e-05
33.7725,9.86582759056507e-06,2.66927234023149e-05
33.773,9.87256700431648e-06,2.66667673097198e-05
33.7735,9.87925417231796e-06,2.66413188404589e-05
33.774,9.88588869286064e-06,2.66163755579322e-05
33.7745,9.89247018070689e-06,2.65919349655405e-05
33.775,9.89899826706237e-06,2.65679945076243e-05
33.7755,9.9054725995436e-06,2.65445515704091e-05
33.776,9.91189284214121e-06,2.65216034829589e-05
33.7765,9.91825867517856e-06,2.6499147518137e-05
33.777,9.92456979526622e-06,2.64771808935747e-05
33.7775,9.93082591525187e-06,2.64557007726455e-05
33.778,9.93702676416608e-06,2.64347042654483e-05
33.7785,9.94317208716364e-06,2.64141884297966e-05
33.779,9.94926164546046e-06,2.63941502722146e-05
33.7795,9.95529521626671e-06,2.63745867489403e-05
33.78,9.96127259271516e-06,2.63554947669349e-05
33.7805,9.96719358378562e-06,2.63368711848994e-05
33.781,9.97305801422525e-06,2.63187128142964e-05
33.7815,9.97886572446455e-06,2.63010164203797e-05
33.782,9.98461657052933e-06,2.62837787232287e-05
33.7825,9.99031042394857e-06,2.62669963987902e-05
33.783,9.99594717165813e-06,2.62506660799244e-05
33.7835,1.00015267159006e-05,2.62347843574586e-05
33.784,1.00070489741208e-05,2.62193477812454e-05
33.7845,1.00125138788576e-05,2.62043528612265e-05
33.785,1.00179213776317e-05,2.61897960685023e-05
33.7855,1.00232714328293e-05,2.61756738364066e-05
33.786,1.00285640215818e-05,2.6161982561586e-05
33.7865,1.00337991356419e-05,2.61487186050849e-05
33.787,1.00389767812555e-05,2.61358782934344e-05
33.7875,1.00440969790301e-05,2.61234579197468e-05
