Time_s,BCL_Envelope_Smoothed,BCC_Envelope_Smoothed
33.9435,2.43511625884149e-05,0.00013474609328786
33.944,2.43296208729326e-05,0.000134685108278371
33.9445,2.43082728337636e-05,0.000134626160678197
33.945,2.42871225918206e-05,0.000134569270894405
33.9455,2.4266174232972e-05,0.000134514458865724
33.946,2.42454318070866e-05,0.000134461744058801
33.9465,2.4224899327089e-05,0.000134411145464549
33.947,2.42045807680247e-05,0.000134362681594618
33.9475,2.41844800661358e-05,0.000134316370477962
33.948,2.41646011179475e-05,0.000134272229657532
33.9485,2.41449477793658e-05,0.00013423027618707
33.949,2.41255238647861e-05,0.000134190526628024
33.9495,2.41063331462138e-05,0.000134152997046573
33.95,2.40873793523962e-05,0.00013411770301077
33.9505,2.40686661679667e-05,0.000134084659587804
33.951,2.40501972326013e-05,0.000134053881341372
33.9515,2.40319761401878e-05,0.000134025382329181
33.952,2.40140064380071e-05,0.000133999176100558
33.9525,2.39962916259281e-05,0.000133975275694189
33.953,2.39788351556158e-05,0.000133953693635972
33.9535,2.39616404297523e-05,0.000133934441937002
33.954,2.39447108012723e-05,0.000133917532091667
33.9545,2.39280495726113e-05,0.000133902975075875
33.955,2.39116599949694e-05,0.000133890781345406
33.9555,2.38955452675876e-05,0.000133880960834383
33.956,2.38797085370405e-05,0.000133873522953875
33.9565,2.38641528965416e-05,0.000133868476590621
33.957,2.38488813852658e-05,0.000133865830105883
33.9575,2.38338969876845e-05,0.000133865591334431
33.958,2.38192026329182e-05,0.000133867767583645
33.9585,2.38048011941028e-05,0.000133872365632755
33.959,2.37906954877727e-05,0.000133879391732208
33.9595,2.37768882732586e-05,0.00013388885160316
33.96,2.37633822521029e-05,0.000133900750437101
33.9605,2.3750180067489e-05,0.000133915092895613
33.961,2.37372843036888e-05,0.000133931883110249
33.9615,2.37246974855259e-05,0.000133951124682553
33.962,2.37124220778553e-05,0.000133972820684204
33.9625,2.370046048506e-05,0.000133996973657297
33.963,2.36888150505649e-05,0.000134023585614744
33.9635,2.3677488056367e-05,0.000134052658040824
33.964,2.36664817225838e-05,0.000134084191891846
33.9645,2.3655798207018e-05,0.000134118187596957
33.965,2.36454396047405e-05,0.000134154645059074
33.9655,2.36354079476909e-05,0.000134193563655952
33.966,2.36257052042952e-05,0.000134234942241381
33.9665,2.36163332791018e-05,0.000134278779146514
33.967,2.36072940124356e-05,0.00013432507218133
33.9675,2.35985891800695e-05,0.000134373818636222
33.968,2.35902204929147e-05,0.000134425015283721
33.9685,2.35821895967285e-05,0.00013447865838035
33.969,2.35744980718413e-05,0.000134534743668604
33.9695,2.35671474329009e-05,0.000134593266379065
33.97,2.35601391286358e-05,0.000134654221232645
33.9705,2.35534745416371e-05,0.000134717602442954
33.971,2.3547154988158e-05,0.000134783403718803
33.9715,2.3541181717933e-05,0.000134851618266831
33.972,2.35355559140148e-05,0.00013492223879426
33.9725,2.35302786926301e-05,0.000134995257511778
33.973,2.35253511030535e-05,0.000135070666136547
33.9735,2.35207741275015e-05,0.000135148455895335
33.974,2.35165486810429e-05,0.000135228617527781
33.9745,2.35126756115296e-05,0.00013531114128977
33.975,2.35091556995452e-05,0.000135396016956944
33.9755,2.35059896583721e-05,0.000135483233828331
33.976,2.35031781339775e-05,0.00013557278073009
33.9765,2.35007217050176e-05,0.000135664646019386
33.977,2.34986208828605e-05,0.000135758817588377
33.9775,2.3496876111627e-05,0.000135855282868322
33.978,2.34954877682501e-05,0.000135954028833806
33.9785,2.34944561625531e-05,0.000136055042007079
33.979,2.34937815373447e-05,0.000136158308462517
33.9795,2.34934640685335e-05,0.000136263813831185
33.98,2.34935038652597e-05,0.00013637154330552
33.9805,2.34939009700446e-05,0.000136481481644127
33.981,2.34946553589585e-05,0.000136593613176673
33.9815,2.34957669418055e-05,0.000136707921808904
33.982,2.34972355623264e-05,0.000136824391027757
33.9825,2.34990609984187e-05,0.000136943003906584
33.983,2.35012429623737e-05,0.000137063743110474
33.9835,2.35037811011315e-05,0.000137186590901682
33.984,2.35066749965518e-05,0.000137311529145156
33.9845,2.35099241657026e-05,0.000137438539314163
33.985,2.35135280611651e-05,0.00013756760249601
33.9855,2.35174860713553e-05,0.000137698699397867
33.986,2.35217975208618e-05,0.000137831810352675
33.9865,2.35264616708e-05,0.000137966915325149
33.987,2.35314777191825e-05,0.000138103993917877
33.9875,2.35368448013051e-05,0.000138243025377495
33.988,2.35425619901488e-05,0.00013838398860096
33.9885,2.35486282967975e-05,0.0001385268621419
33.989,2.35550426708701e-05,0.000138671624217048
33.9895,2.35618040009697e-05,0.000138818252712758
33.99,2.35689111151457e-05,0.000138966725191595
33.9905,2.35763627813723e-05,0.00013911701889901
33.991,2.35841577080406e-05,0.000139269110770074
33.9915,2.35922945444662e-05,0.000139422977436302
33.992,2.36007718814097e-05,0.000139578595232528
33.9925,2.36095882516125e-05,0.000139735940203864
33.993,2.36187421303458e-05,0.000139894988112714
33.9935,2.36282319359731e-05,0.000140055714445851
33.994,2.36380560305265e-05,0.00014021809442156
33.9945,2.36482127202958e-05,0.000140382102996832
33.995,2.36587002564312e-05,0.00014054771487462
33.9955,2.36695168355579e-05,0.000140714904511144
33.996,2.36806606004038e-05,0.000140883646123245
33.9965,2.36921296404394e-05,0.000141053913695792
33.997,2.37039219925294e-05,0.000141225680989132
33.9975,2.37160356415971e-05,0.000141398921546578
33.998,2.37284685212988e-05,0.000141573608701946
33.9985,2.37412185147109e-05,0.000141749715587122
33.999,2.37542834550274e-05,0.000141927215139668
33.9995,2.37676611262685e-05,0.000142106080110456
34,2.37813492639994e-05,0.000142286283071335
34.0005,2.37953455560599e-05,0.000142467796422821
34.001,2.38096476433037e-05,0.000142650592401814
34.0015,2.38242531203475e-05,0.000142834643089328
34.002,2.38391595363296e-05,0.000143019920418249
34.0025,2.38543643956784e-05,0.000143206396181098
34.003,2.38698651588883e-05,0.000143394042037812
34.0035,2.38856592433062e-05,0.000143582829523527
34.004,2.39017440239254e-05,0.000143772730056373
34.0045,2.39181168341871e-05,0.00014396371494527
34.005,2.39347749667916e-05,0.000144155755397717
34.0055,2.39517156745149e-05,0.000144348822527587
34.006,2.39689361710341e-05,0.000144542887362909
34.0065,2.39864336317597e-05,0.000144737920853639
34.007,2.40042051946738e-05,0.000144933893879427
34.0075,2.40222479611756e-05,0.000145130777257357
34.008,2.40405589969329e-05,0.000145328541749672
34.0085,2.40591353327391e-05,0.000145527158071484
34.009,2.40779739653763e-05,0.000145726596898446
34.0095,2.40970718584832e-05,0.000145926828874406
34.01,2.4116425943429e-05,0.000146127824619023
34.0105,2.41360331201904e-05,0.000146329554735357
34.011,2.41558902582346e-05,0.00014653198981741
34.0115,2.41759941974057e-05,0.000146735100457639
34.012,2.41963417488147e-05,0.000146938857254414
34.0125,2.42169296957335e-05,0.000147143230819443
34.013,2.42377547944922e-05,0.000147348191785132
34.0135,2.42588137753785e-05,0.000147553710811912
34.014,2.42801033435409e-05,0.000147759758595491
34.0145,2.43016201798935e-05,0.000147966305874065
34.015,2.43233609420226e-05,0.000148173323435462
34.0155,2.43453222650962e-05,0.000148380782124217
34.016,2.43675007627734e-05,0.000148588652848596
34.0165,2.43898930281166e-05,0.000148796906587535
34.017,2.44124956345029e-05,0.00014900551439752
34.0175,2.44353051365377e-05,0.000149214447419387
34.018,2.44583180709669e-05,0.000149423676885046
34.0185,2.44815309575907e-05,0.00014963317412413
34.019,2.45049403001758e-05,0.000149842910570558
34.0195,2.45285425873676e-05,0.000150052857769016
34.02,2.45523342936009e-05,0.000150262987381353
34.0205,2.45763118800104e-05,0.000150473271192888
34.021,2.46004717953381e-05,0.000150683681118623
34.0215,2.46248104768399e-05,0.000150894189209368
34.022,2.464932435119e-05,0.000151104767657768
34.0225,2.46740098353823e-05,0.000151315388804233
34.023,2.46988633376289e-05,0.000151526025142769
34.0235,2.47238812582562e-05,0.000151736649326706
34.024,2.47490599905971e-05,0.000151947234174328
34.0245,2.47743959218793e-05,0.000152157752674391
34.025,2.47998854341095e-05,0.00015236817799154
34.0255,2.48255249049542e-05,0.000152578483471612
34.026,2.48513107086148e-05,0.000152788642646837
34.0265,2.48772392166976e-05,0.000152998629240917
34.027,2.49033067990801e-05,0.000153208417174002
34.0275,2.49295098247697e-05,0.000153417980567544
34.028,2.49558446627582e-05,0.00015362729374904
34.0285,2.49823076828693e-05,0.000153836331256655
34.029,2.50088952565998e-05,0.000154045067843732
34.0295,2.5035603757955e-05,0.000154253478483172
34.03,2.50624295642751e-05,0.000154461538371713
34.0305,2.5089369057057e-05,0.000154669222934063
34.031,2.51164186227664e-05,0.000154876507826937
34.0315,2.51435746536433e-05,0.000155083368942953
34.032,2.51708335484992e-05,0.000155289782414412
34.0325,2.51981917135062e-05,0.000155495724616957
34.033,2.52256455629772e-05,0.000155701172173105
34.0335,2.52531915201377e-05,0.00015590610195565
34.034,2.52808260178885e-05,0.000156110491090953
34.0345,2.53085454995596e-05,0.000156314316962098
34.035,2.53363464196537e-05,0.000156517557211923
34.0355,2.53642252445814e-05,0.000156720189745932
34.036,2.53921784533852e-05,0.000156922192735077
34.0365,2.54202025384547e-05,0.000157123544618417
34.037,2.54482940062303e-05,0.00015732422410565
34.0375,2.54764493778977e-05,0.000157524210179526
34.038,2.55046651900706e-05,0.000157723482098131
34.0385,2.55329379954635e-05,0.000157922019397045
34.039,2.55612643635529e-05,0.000158119801891388
34.0395,2.55896408812275e-05,0.000158316809677727
34.04,2.56180641534273e-05,0.000158513023135879
34.0405,2.56465308037706e-05,0.000158708422930577
34.041,2.56750374751701e-05,0.000158902990013025
34.0415,2.57035808304368e-05,0.000159096705622332
34.042,2.57321575528716e-05,0.000159289551286826
34.0425,2.57607643468456e-05,0.000159481508825251
34.043,2.57893979383677e-05,0.000159672560347848
34.0435,2.58180550756402e-05,0.000159862688257323
34.044,2.58467325296012e-05,0.000160051875249697
34.0445,2.58754270944555e-05,0.000160240104315047
34.045,2.59041355881927e-05,0.000160427358738136
34.0455,2.59328548530915e-05,0.000160613622098933
34.046,2.59615817562125e-05,0.000160798878273021
34.0465,2.59903131898777e-05,0.000160983111431907
34.047,2.6019046072137e-05,0.000161166306043218
34.0475,2.60477773472215e-05,0.000161348446870799
34.048,2.60765039859847e-05,0.00016152951897471
34.0485,2.61052229863296e-05,0.000161709507711119
34.049,2.61339313736232e-05,0.000161888398732098
34.0495,2.61626262010985e-05,0.000162066177985327
34.05,2.61913045502422e-05,0.000162242831713699
34.0505,2.62199635311709e-05,0.000162418346454831
34.051,2.62486002829924e-05,0.00016259270904049
34.0515,2.62772119741559e-05,0.000162765906595924
34.052,2.63057958027874e-05,0.000162937926539108
34.0525,2.63343489970134e-05,0.000163108756579909
34.053,2.63628688152712e-05,0.000163278384719158
34.0535,2.63913525466055e-05,0.000163446799247652
34.054,2.6419797510954e-05,0.000163613988745067
34.0545,2.64482010594179e-05,0.000163779942078801
34.055,2.64765605745213e-05,0.000163944648402733
34.0555,2.65048734704571e-05,0.000164108097155917
34.056,2.65331371933206e-05,0.0001642702780612
34.0565,2.65613492213303e-05,0.000164431181123767
34.057,2.65895070650362e-05,0.000164590796629624
34.0575,2.66176082675161e-05,0.000164749115144011
34.058,2.66456504045588e-05,0.000164906127509751
34.0585,2.66736310848361e-05,0.00016506182484554
34.059,2.67015479500619e-05,0.000165216198544169
34.0595,2.67293986751398e-05,0.000165369240270696
34.06,2.67571809682981e-05,0.000165520941960559
34.0605,2.67848925712146e-05,0.000165671295817627
34.061,2.68125312591275e-05,0.000165820294312208
34.0615,2.68400948409375e-05,0.000165967930179004
34.062,2.68675811592958e-05,0.000166114196415007
34.0625,2.68949880906832e-05,0.000166259086277364
34.063,2.69223135454766e-05,0.000166402593281179
34.0635,2.69495554680053e-05,0.000166544711197288
34.064,2.69767118365966e-05,0.000166685434049976
34.0645,2.70037806636101e-05,0.000166824756114668
34.065,2.7030759995462e-05,0.00016696267191557
34.0655,2.70576479126392e-05,0.000167099176223279
34.066,2.70844425297029e-05,0.000167234264052357
34.0665,2.71111419952822e-05,0.000167367930658869
34.067,2.71377444920584e-05,0.000167500171537892
34.0675,2.71642482367383e-05,0.000167630982420988
34.068,2.71906514800196e-05,0.000167760359273655
34.0685,2.72169525065458e-05,0.000167888298292743
34.069,2.72431496348522e-05,0.000168014795903847
34.0695,2.72692412173031e-05,0.000168139848758675
34.07,2.72952256400197e-05,0.000168263453732393
34.0705,2.73211013227997e-05,0.000168385607920942
34.071,2.73468667190281e-05,0.000168506308638344
34.0715,2.737252031558e-05,0.000168625553413977
34.072,2.73980606327145e-05,0.000168743339989837
34.0725,2.74234862239617e-05,0.000168859666317785
34.073,2.74487956760006e-05,0.000168974530556772
34.0735,2.74739876085305e-05,0.000169087931070049
34.074,2.74990606741343e-05,0.000169199866422369
34.0745,2.75240135581341e-05,0.000169310335377169
34.075,2.75488449784408e-05,0.000169419336893739
34.0755,2.75735536853957e-05,0.000169526870124389
34.076,2.75981384616054e-05,0.000169632934411594
34.0765,2.76225981217708e-05,0.000169737529285136
34.077,2.76469315125088e-05,0.000169840654459233
34.0775,2.76711375121677e-05,0.000169942309829666
34.078,2.76952150306375e-05,0.000170042495470894
34.0785,2.77191630091524e-05,0.000170141211633157
34.079,2.77429804200892e-05,0.000170238458739587
34.0795,2.77666662667586e-05,0.0001703342373833
34.08,2.7790219583192e-05,0.000170428548324489
34.0805,2.7813639433922e-05,0.000170521392487513
34.081,2.78369249137584e-05,0.000170612770957979
34.0815,2.78600751475581e-05,0.000170702684979825
34.082,2.78830892899908e-05,0.000170791135952396
34.0825,2.79059665252994e-05,0.000170878125427514
34.083,2.79287060670558e-05,0.000170963655106563
34.0835,2.79513071579117e-05,0.000171047726837547
34.084,2.79737690693453e-05,0.000171130342612166
34.0845,2.79960911014037e-05,0.000171211504562885
34.085,2.80182725824402e-05,0.000171291214959999
34.0855,2.80403128688487e-05,0.000171369476208703
34.086,2.8062211344793e-05,0.000171446290846157
34.0865,2.8083967421933e-05,0.000171521661538551
34.087,2.81055805391466e-05,0.000171595591078181
34.0875,2.81270501622483e-05,0.000171668082380506
34.088,2.81483757837039e-05,0.000171739138481225
34.0885,2.81695569223424e-05,0.000171808762533346
34.089,2.81905931230637e-05,0.000171876957804254
34.0895,2.82114839565443e-05,0.000171943727672788
34.09,2.82322290189388e-05,0.000172009075626314
34.0905,2.8252827931579e-05,0.000172073005257804
34.091,2.82732803406703e-05,0.000172135520262914
34.0915,2.82935859169849e-05,0.00017219662443707
34.092,2.83137443555529e-05,0.000172256321672551
34.0925,2.83337553753503e-05,0.00017231461595558
34.093,2.83536187189851e-05,0.000172371511363414
34.0935,2.83733341523815e-05,0.000172427012061446
34.094,2.83929014644606e-05,0.000172481122300301
34.0945,2.84123204668205e-05,0.000172533846412945
34.095,2.84315909934137e-05,0.000172585188811795
34.0955,2.84507129002233e-05,0.000172635153985835
34.096,2.84696860649365e-05,0.000172683746497739
34.0965,2.84885103866173e-05,0.000172730970980998
34.097,2.85071857853784e-05,0.000172776832137057
34.0975,2.85257122020495e-05,0.000172821334732454
34.098,2.85440895978467e-05,0.000172864483595972
34.0985,2.85623179540395e-05,0.000172906283615793
34.099,2.85803972716168e-05,0.000172946739736667
34.0995,2.85983275709519e-05,0.000172985856957085
34.1,2.86161088914669e-05,0.000173023640326464
34.1005,2.86337412912958e-05,0.000173060094942336
34.101,2.8651224846947e-05,0.00017309522594756
34.1015,2.86685596529652e-05,0.000173129038527533
34.102,2.86857458215921e-05,0.000173161537907416
34.1025,2.87027834824274e-05,0.000173192729349376
34.103,2.87196727820882e-05,0.000173222618149838
34.1035,2.87364138838688e-05,0.000173251209636753
34.104,2.87530069673995e-05,0.000173278509166876
34.1045,2.87694522283054e-05,0.000173304522123062
34.105,2.87857498778644e-05,0.000173329253911581
34.1055,2.88019001426652e-05,0.000173352709959445
34.106,2.88179032642652e-05,0.000173374895711755
34.1065,2.88337594988475e-05,0.000173395816629065
34.107,2.88494691168786e-05,0.000173415478184765
34.1075,2.8865032402765e-05,0.000173433885862485
34.108,2.88804496545104e-05,0.000173451045153522
34.1085,2.88957211833722e-05,0.000173466961554283
34.109,2.89108473135185e-05,0.00017348164056375
34.1095,2.89258283816838e-05,0.000173495087680979
34.11,2.89406647368265e-05,0.000173507308402609
34.1105,2.89553567397844e-05,0.000173518308220401
34.111,2.89699047629312e-05,0.00017352809261881
34.1115,2.89843091898327e-05,0.000173536667072573
34.112,2.89985704149033e-05,0.000173544037044326
34.1125,2.90126888430613e-05,0.000173550207982259
34.113,2.90266648893857e-05,0.000173555185317787
34.1135,2.90404989787721e-05,0.000173558974463261
34.114,2.90541915455883e-05,0.000173561580809705
34.1145,2.90677430333308e-05,0.000173563009724585
34.115,2.9081153894281e-05,0.000173563266549617
34.1155,2.90944245891607e-05,0.000173562356598599
34.116,2.91075555867888e-05,0.000173560285155283
34.1165,2.91205473637374e-05,0.000173557057471287
34.117,2.91334004039878e-05,0.000173552678764031
34.1175,2.91461151985877e-05,0.000173547154214727
34.118,2.91586922453067e-05,0.000173540488966391
34.1185,2.91711320482937e-05,0.000173532688121903
34.119,2.91834351177336e-05,0.000173523756742111
34.1195,2.91956019695039e-05,0.000173513699843964
34.12,2.92076331248325e-05,0.000173502522398697
34.1205,2.92195291099544e-05,0.000173490229330056
34.121,2.92312904557699e-05,0.000173476825512565
34.1215,2.92429176975023e-05,0.000173462315769841
34.122,2.92544113743559e-05,0.000173446704872952
34.1225,2.92657720291749e-05,0.00017342999753882
34.123,2.92770002081023e-05,0.000173412198428679
34.1235,2.92880964602387e-05,0.00017339331214657
34.124,2.9299061337303e-05,0.000173373343237895
34.1245,2.93098953932919e-05,0.000173352296188017
34.125,2.93205991841411e-05,0.00017333017542091
34.1255,2.93311732673872e-05,0.00017330698529786
34.126,2.93416182018289e-05,0.000173282730116223
34.1265,2.93519345471912e-05,0.000173257414108232
34.127,2.93621228637879e-05,0.000173231041439858
34.1275,2.9372183712187e-05,0.000173203616209731
34.128,2.93821176528761e-05,0.000173175142448109
34.1285,2.93919252459288e-05,0.000173145624115905
34.129,2.94016070506728e-05,0.000173115065103779
34.1295,2.94111636253581e-05,0.000173083469231276
34.13,2.94205955268282e-05,0.000173050840246031
34.1305,2.94299033101905e-05,0.000173017181823026
34.131,2.94390875284903e-05,0.000172982497563912
34.1315,2.94481487323845e-05,0.000172946790996388
34.132,2.94570874698183e-05,0.000172910065573639
34.1325,2.94659042857027e-05,0.000172872324673842
34.133,2.94745997215944e-05,0.000172833571599721
34.1335,2.94831743153774e-05,0.000172793809578178
34.134,2.94916286009465e-05,0.000172753041759973
34.1345,2.94999631078929e-05,0.000172711271219476
34.135,2.95081783611926e-05,0.000172668500954475
34.1355,2.9516274880896e-05,0.000172624733886048
34.136,2.95242531818212e-05,0.000172579972858505
34.1365,2.95321137732486e-05,0.000172534220639379
34.137,2.95398571586192e-05,0.000172487479919493
34.1375,2.95474838352345e-05,0.000172439753313081
34.138,2.95549942939603e-05,0.000172391043357981
34.1385,2.95623890189325e-05,0.000172341352515877
34.139,2.95696684872664e-05,0.00017229068317262
34.1395,2.95768331687693e-05,0.000172239037638598
34.14,2.95838835256554e-05,0.000172186418149178
34.1405,2.95908200122646e-05,0.000172132826865203
34.141,2.95976430747851e-05,0.000172078265873555
34.1415,2.96043531509787e-05,0.00017202273718778
34.142,2.96109506699097e-05,0.000171966242748769
34.1425,2.9617436051678e-05,0.000171908784425507
34.143,2.96238097071562e-05,0.000171850364015877
34.1435,2.96300720377288e-05,0.000171790983247522
34.144,2.9636223435038e-05,0.000171730643778772
34.1445,2.96422642807312e-05,0.000171669347199626
34.145,2.96481949462138e-05,0.000171607095032789
34.1455,2.96540157924061e-05,0.00017154388873477
34.146,2.96597271695046e-05,0.000171479729697034
34.1465,2.96653294167465e-05,0.000171414619247208
34.147,2.96708228621811e-05,0.000171348558650345
34.1475,2.96762078224427e-05,0.000171281549110236
34.148,2.96814846025308e-05,0.00017121359177078
34.1485,2.96866534955934e-05,0.000171144687717402
34.149,2.96917147827156e-05,0.000171074837978523
34.1495,2.96966687327134e-05,0.000171004043527082
34.15,2.97015156019319e-05,0.0001709323052821
34.1505,2.97062556340486e-05,0.000170859624110302
34.151,2.97108890598825e-05,0.000170786000827777
34.1515,2.97154160972078e-05,0.00017071143620169
34.152,2.97198369505732e-05,0.000170635930952034
34.1525,2.97241518111265e-05,0.000170559485753431
34.153,2.97283608564448e-05,0.000170482101236972
34.1535,2.97324642503706e-05,0.000170403777992102
34.154,2.97364621428535e-05,0.000170324516568543
34.1545,2.9740354669797e-05,0.000170244317478258
34.155,2.9744141952913e-05,0.000170163181197457
34.1555,2.97478240995802e-05,0.000170081108168632
34.156,2.97514012027106e-05,0.000169998098802643
34.1565,2.97548733406211e-05,0.000169914153480824
34.157,2.97582405769116e-05,0.000169829272557137
34.1575,2.97615029603497e-05,0.000169743456360348
34.158,2.97646605247627e-05,0.000169656705196251
34.1585,2.97677132889344e-05,0.000169569019349906
34.159,2.97706612565106e-05,0.000169480399087922
34.1595,2.977350441591e-05,0.000169390844660762
34.16,2.97762427402431e-05,0.000169300356305085
34.1605,2.97788761872369e-05,0.000169208934246105
34.161,2.97814046991677e-05,0.000169116578699988
34.1615,2.97838282028006e-05,0.000169023289876268
34.162,2.97861466093362e-05,0.000168929067980296
34.1625,2.97883598143637e-05,0.000168833913215704
34.163,2.97904676978239e-05,0.000168737825786902
34.1635,2.9792470123976e-05,0.000168640805901594
34.164,2.97943669413749e-05,0.000168542853773313
34.1645,2.97961579828547e-05,0.000168443969623991
34.165,2.97978430655193e-05,0.000168344153686526
34.1655,2.97994219907417e-05,0.000168243406207394
34.166,2.98008945441704e-05,0.000168141727449264
34.1665,2.98022604957434e-05,0.000168039117693635
34.167,2.98035195997107e-05,0.000167935577243496
34.1675,2.98046715946633e-05,0.000167831106425993
34.168,2.98057162035715e-05,0.000167725705595119
34.1685,2.98066531338304e-05,0.000167619375134416
34.169,2.98074820773128e-05,0.000167512115459696
34.1695,2.98082027104314e-05,0.000167403927021766
34.17,2.98088146942078e-05,0.000167294810309175
34.1705,2.98093176743501e-05,0.000167184765850966
34.171,2.98097112813385e-05,0.000167073794219448
34.1715,2.98099951305184e-05,0.000166961896032964
34.172,2.98101688222028e-05,0.000166849071958683
34.1725,2.98102319417815e-05,0.000166735322715393
34.173,2.98101840598391e-05,0.000166620649076299
34.1735,2.98100247322808e-05,0.000166505051871839
34.174,2.98097535004663e-05,0.000166388531992492
34.1745,2.98093698913526e-05,0.000166271090391605
34.175,2.98088734176429e-05,0.00016615272808821
34.1755,2.98082635779459e-05,0.000166033446169858
34.176,2.98075398569415e-05,0.000165913245795449
34.1765,2.98067017255547e-05,0.000165792128198062
34.177,2.98057486411384e-05,0.000165670094687791
34.1775,2.9804680047663e-05,0.000165547146654577
34.178,2.98034953759144e-05,0.000165423285571041
34.1785,2.98021940436998e-05,0.000165298512995317
34.179,2.98007754560611e-05,0.000165172830573877
34.1795,2.97992390054963e-05,0.00016504624004436
34.18,2.97975840721879e-05,0.000164918743238389
34.1805,2.97958100242396e-05,0.000164790342084387
34.181,2.97939162179203e-05,0.000164661038610389
34.1815,2.97919019979148e-05,0.000164530834946837
34.182,2.97897666975828e-05,0.000164399733329381
34.1825,2.97875096392245e-05,0.00016426773610166
34.183,2.97851301343535e-05,0.000164134845718073
34.1835,2.97826274839765e-05,0.000164001064746546
34.184,2.97800009788804e-05,0.000163866395871283
34.1845,2.97772498999255e-05,0.000163730841895499
34.185,2.97743735183457e-05,0.000163594405744147
34.1855,2.97713710960556e-05,0.000163457090466621
34.186,2.9768241885963e-05,0.00016331889923945
34.1865,2.97649851322889e-05,0.000163179835368969
34.187,2.97616000708929e-05,0.000163039902293972
34.1875,2.97580859296045e-05,0.000162899103588347
34.188,2.9754441928561e-05,0.000162757442963687
34.1885,2.97506672805505e-05,0.00016261492427188
34.189,2.97467611913607e-05,0.000162471551507675
34.1895,2.97427228601331e-05,0.000162327328811223
34.19,2.97385514797231e-05,0.000162182260470594
34.1905,2.9734246237064e-05,0.00016203635092426
34.191,2.97298063135379e-05,0.000161889604763559
34.1915,2.97252308853491e-05,0.000161742026735119
34.192,2.97205191239047e-05,0.000161593621743262
34.1925,2.97156701961982e-05,0.00016144439485236
34.193,2.97106832651978e-05,0.000161294351289174
34.1935,2.97055574902399e-05,0.000161143496445144
34.194,2.97002920274258e-05,0.000160991835878651
34.1945,2.96948860300227e-05,0.000160839375317234
34.195,2.96893386488692e-05,0.000160686120659771
34.1955,2.9683649032784e-05,0.000160532077978623
34.196,2.96778163289781e-05,0.000160377253521726
34.1965,2.96718396834717e-05,0.000160221653714645
34.197,2.96657182415131e-05,0.000160065285162587
34.1975,2.96594511480015e-05,0.000159908154652357
34.198,2.96530375479134e-05,0.000159750269154277
34.1985,2.96464765867316e-05,0.000159591635824045
34.199,2.96397674108767e-05,0.000159432262004555
34.1995,2.96329091681424e-05,0.000159272155227653
34.2,2.96259010081329e-05,0.00015911132321585
34.2005,2.96187420827028e-05,0.00015894977388397
34.201,2.96114315464002e-05,0.000158787515340756
34.2015,2.96039685569109e-05,0.000158624555890398
34.202,2.95963522755059e-05,0.000158460904034025
34.2025,2.95885818674909e-05,0.000158296568471121
34.203,2.95806565026572e-05,0.000158131558100881
34.2035,2.95725753557349e-05,0.000157965882023516
34.204,2.95643376068481e-05,0.000157799549541481
34.2045,2.95559424419708e-05,0.000157632570160644
34.205,2.95473890533856e-05,0.000157464953591391
34.2055,2.95386766401427e-05,0.000157296709749655
34.206,2.95298044085204e-05,0.00015712784875789
34.2065,2.95207715724872e-05,0.000156958380945961
34.207,2.9511577354164e-05,0.000156788316851977
34.2075,2.95022209842879e-05,0.000156617667223041
34.208,2.94927017026761e-05,0.000156446443015934
34.2085,2.94830187586906e-05,0.000156274655397726
34.209,2.94731714117037e-05,0.000156102315746306
34.2095,2.94631589315625e-05,0.000155929435650843
34.21,2.94529805990546e-05,0.000155756026912169
34.2105,2.94426357063735e-05,0.000155582101543081
34.211,2.94321235575833e-05,0.000155407671768569
34.2115,2.94214434690833e-05,0.000155232750025962
34.212,2.9410594770072e-05,0.000155057348964999
34.2125,2.93995768030102e-05,0.000154881481447806
34.213,2.93883889240831e-05,0.00015470516054881
34.2135,2.93770305036618e-05,0.000154528399554555
34.214,2.93655009267623e-05,0.00015435121196344
34.2145,2.93537995935043e-05,0.000154173611485374
34.215,2.93419259195676e-05,0.000153995612041344
34.2155,2.93298793366466e-05,0.0001538172277629
34.216,2.93176592929028e-05,0.000153638472991547
34.2165,2.93052652534151e-05,0.000153459362278055
34.217,2.92926967006274e-05,0.000153279910381683
34.2175,2.92799531347938e-05,0.000153100132269307
34.218,2.92670340744208e-05,0.000152920043114466
34.2185,2.92539390567064e-05,0.000152739658296311
34.219,2.92406676379755e-05,0.000152558993398469
34.2195,2.92272193941128e-05,0.000152378064207817
34.22,2.92135939209916e-05,0.000152196886713153
34.2205,2.9199790834898e-05,0.000152015477103791
34.221,2.91858097729524e-05,0.00015183385176805
34.2215,2.91716503935257e-05,0.000151652027291655
34.222,2.91573123766519e-05,0.000151470020456046
34.2225,2.91427954244352e-05,0.00015128784823659
34.223,2.91280992614532e-05,0.000151105527800695
34.2235,2.91132236351548e-05,0.00015092307650584
34.224,2.90981683162525e-05,0.000150740511897497
34.2245,2.90829330991106e-05,0.000150557851706965
34.225,2.90675178021266e-05,0.000150375113849108
34.2255,2.90519222681079e-05,0.000150192316419993
34.226,2.90361463646421e-05,0.000150009477694434
34.2265,2.90201899844622e-05,0.00014982661612344
34.227,2.90040530458049e-05,0.000149643750331567
34.2275,2.89877354927632e-05,0.000149460899114172
34.228,2.89712372956322e-05,0.00014927808143457
