Time_s,BCL_Envelope_Raw,BCC_Envelope_Raw
24.237,9.15676556656235e-06,2.63326620203965e-05
24.2375,9.12911642664454e-06,2.62979639296435e-05
24.238,9.10152991074613e-06,2.6263660067466e-05
24.2385,9.07400917626023e-06,2.62297584587686e-05
24.239,9.04655735114563e-06,2.61962669841238e-05
24.2395,9.01917753369516e-06,2.61631933784831e-05
24.24,8.99187279231298e-06,2.61305452299404e-05
24.2405,8.96464616530066e-06,2.60983299785467e-05
24.241,8.93750066065192e-06,2.60665549151798e-05
24.2415,8.91043925585567e-06,2.60352271804669e-05
24.242,8.88346489770735e-06,2.60043537637633e-05
24.2425,8.85658050212829e-06,2.59739415021863e-05
24.243,8.82978895399293e-06,2.59439970797058e-05
24.2435,8.80309310696381e-06,2.59145270262926e-05
24.244,8.77649578333407e-06,2.58855377171247e-05
24.2445,8.74999977387751e-06,2.58570353718515e-05
24.245,8.72360783770581e-06,2.58290260539186e-05
24.2455,8.69732270213308e-06,2.58015156699514e-05
24.246,8.67114706254739e-06,2.57745099692003e-05
24.2465,8.6450835822893e-06,2.57480145430461e-05
24.247,8.61913489253733e-06,2.57220348245665e-05
24.2475,8.59330359220013e-06,2.56965760881655e-05
24.248,8.56759224781526e-06,2.56716434492639e-05
24.2485,8.54200339345461e-06,2.56472418640525e-05
24.249,8.51653953063594e-06,2.56233761293091e-05
24.2495,8.49120312824078e-06,2.56000508822769e-05
24.25,8.46599662243822e-06,2.55772706006082e-05
24.2505,8.44092241661448e-06,2.55550396023707e-05
24.251,8.41598288130815e-06,2.55333620461175e-05
24.2515,8.39118035415073e-06,2.55122419310221e-05
24.252,8.36651713981232e-06,2.54916830970758e-05
24.2525,8.34199550995217e-06,2.54716892253505e-05
24.253,8.31761770317387e-06,2.54522638383239e-05
24.2535,8.29338592498498e-06,2.5433410300269e-05
24.254,8.26930234776079e-06,2.54151318177069e-05
24.2545,8.24536911071203e-06,2.53974314399217e-05
24.255,8.22158831985629e-06,2.53803120595388e-05
24.2555,8.19796204799305e-06,2.53637764131651e-05
24.256,8.17449233468195e-06,2.53478270820904e-05
24.2565,8.15118118622434e-06,2.53324664930506e-05
24.257,8.12803057564785e-06,2.5317696919052e-05
24.2575,8.10504244269385e-06,2.53035204802557e-05
24.258,8.08221869380768e-06,2.52899391449223e-05
24.2585,8.05956120213167e-06,2.52769547304158e-05
24.259,8.03707180750057e-06,2.52645689042674e-05
24.2595,8.01475231643954e-06,2.5252783185297e-05
24.26,7.99260450216442e-06,2.52415989447926e-05
24.2605,7.97063010458422e-06,2.52310174077471e-05
24.261,7.94883083030563e-06,2.52210396541509e-05
24.2615,7.92720835263946e-06,2.52116666203401e-05
24.262,7.90576431160875e-06,2.52028991003983e-05
24.2625,7.88450031395858e-06,2.51947377476124e-05
24.263,7.86341793316727e-06,2.51871830759799e-05
24.2635,7.84251870945905e-06,2.51802354617671e-05
24.264,7.82180414981809e-06,2.5173895145117e-05
24.2645,7.80127572800394e-06,2.51681622317047e-05
24.265,7.78093488456831e-06,2.51630366944405e-05
24.2655,7.76078302687336e-06,2.5158518375217e-05
24.266,7.74082152911159e-06,2.51546069867005e-05
24.2665,7.72105173232742e-06,2.51513021141638e-05
24.267,7.70147494444069e-06,2.51486032173593e-05
24.2675,7.68209244027213e-06,2.51465096324306e-05
24.268,7.66290546157115e-06,2.5145020573861e-05
24.2685,7.64391521704596e-06,2.51441351364568e-05
24.269,7.62512288239633e-06,2.51438522973643e-05
24.2695,7.60652960034913e-06,2.51441709181192e-05
24.27,7.58813648069675e-06,2.51450897467251e-05
24.2705,7.56994460033865e-06,2.51466074197623e-05
24.271,7.55195500332609e-06,2.51487224645227e-05
24.2715,7.53416870091023e-06,2.51514333011712e-05
24.272,7.51658667159358e-06,2.51547382449304e-05
24.2725,7.499209861185e-06,2.51586355082889e-05
24.273,7.48203918285816e-06,2.51631232032293e-05
24.2735,7.46507551721366e-06,2.51681993434756e-05
24.274,7.44831971234458e-06,2.51738618467581e-05
24.2745,7.43177258390564e-06,2.51801085370925e-05
24.275,7.41543491518577e-06,2.51869371470735e-05
24.2755,7.39930745718415e-06,2.51943453201795e-05
24.276,7.38339092868946e-06,2.52023306130868e-05
24.2765,7.36768601636241e-06,2.5210890497992e-05
24.277,7.3521933748213e-06,2.52200223649408e-05
24.2775,7.33691362673047e-06,2.52297235241612e-05
24.278,7.32184736289148e-06,2.52399912083998e-05
24.2785,7.30699514233679e-06,2.52508225752594e-05
24.279,7.29235749242582e-06,2.52622147095367e-05
24.2795,7.27793490894298e-06,2.52741646255585e-05
24.28,7.26372785619748e-06,2.52866692695148e-05
24.2805,7.24973676712478e-06,2.52997255217882e-05
24.281,7.23596204338914e-06,2.53133301992771e-05
24.2815,7.22240405548716e-06,2.5327480057712e-05
24.282,7.20906314285215e-06,2.53421717939643e-05
24.2825,7.19593961395877e-06,2.53574020483447e-05
24.283,7.18303374642804e-06,2.53731674068902e-05
24.2835,7.17034578713235e-06,2.53894644036395e-05
24.284,7.15787595230019e-06,2.54062895228933e-05
24.2845,7.14562442762052e-06,2.54236392014598e-05
24.285,7.13359136834654e-06,2.54415098308825e-05
24.2855,7.12177689939857e-06,2.54598977596504e-05
24.286,7.11018111546599e-06,2.54787992953885e-05
24.2865,7.09880408110799e-06,2.54982107070274e-05
24.287,7.08764583085303e-06,2.5518128226952e-05
24.2875,7.07670636929687e-06,2.5538548053127e-05
24.288,7.06598567119916e-06,2.55594663511996e-05
24.2885,7.05548368157831e-06,2.5580879256578e-05
24.289,7.04520031580484e-06,2.56027828764848e-05
24.2895,7.03513545969276e-06,2.56251732919852e-05
24.29,7.02528896958925e-06,2.56480465599886e-05
24.2905,7.01566067246226e-06,2.5671398715223e-05
24.291,7.00625036598612e-06,2.56952257721819e-05
24.2915,6.99705781862514e-06,2.57195237270416e-05
24.292,6.98808276971507e-06,2.57442885595492e-05
24.2925,6.97932492954259e-06,2.57695162348797e-05
24.293,6.97078397942273e-06,2.57952027054612e-05
24.2935,6.96245957177435e-06,2.58213439127671e-05
24.294,6.95435133019365e-06,2.58479357890745e-05
24.2945,6.94645884952576e-06,2.58749742591871e-05
24.295,6.93878169593447e-06,2.59024552421236e-05
24.2955,6.93131940697008e-06,2.59303746527675e-05
24.296,6.92407149163545e-06,2.59587284034814e-05
24.2965,6.91703743045021e-06,2.59875124056818e-05
24.297,6.91021667551324e-06,2.60167225713758e-05
24.2975,6.90360865056322e-06,2.60463548146588e-05
24.298,6.89721275103747e-06,2.60764050531723e-05
24.2985,6.89102834412882e-06,2.61068692095218e-05
24.299,6.88505476884074e-06,2.61377432126544e-05
24.2995,6.87929133604049e-06,2.61690229991959e-05
24.3,6.8737373285106e-06,2.62007045147463e-05
24.3005,6.86839200099853e-06,2.62327837151338e-05
24.301,6.86325458026468e-06,2.62652565676267e-05
24.3015,6.85832426512894e-06,2.62981190521021e-05
24.302,6.85360022651575e-06,2.6331367162172e-05
24.3025,6.84908160749805e-06,2.63649969062649e-05
24.303,6.84476752334017e-06,2.63990043086638e-05
24.3035,6.84065706153996e-06,2.6433385410499e-05
24.304,6.83674928187042e-06,2.64681362706963e-05
24.3045,6.83304321642113e-06,2.65032529668797e-05
24.305,6.82953786963967e-06,2.65387315962294e-05
24.3055,6.82623221837339e-06,2.65745682762936e-05
24.306,6.82312521191177e-06,2.66107591457553e-05
24.3065,6.82021577202962e-06,2.66473003651536e-05
24.307,6.81750279303131e-06,2.668418811756e-05
24.3075,6.81498514179626e-06,2.67214186092094e-05
24.308,6.81266165782612e-06,2.67589880700861e-05
24.3085,6.81053115329359e-06,2.67968927544659e-05
24.309,6.80859241309346e-06,2.68351289414135e-05
24.3095,6.80684419489612e-06,2.68736929352362e-05
24.31,6.80528522920386e-06,2.69125810658935e-05
24.3105,6.80391421941057e-06,2.6951789689364e-05
24.311,6.802729841865e-06,2.69913151879685e-05
24.3115,6.80173074593837e-06,2.703115397065e-05
24.312,6.80091555409639e-06,2.70713024732113e-05
24.3125,6.80028286197643e-06,2.71117571585091e-05
24.313,6.79983123847006e-06,2.71525145166064e-05
24.3135,6.79955922581148e-06,2.71935710648822e-05
24.314,6.79946533967211e-06,2.72349233481001e-05
24.3145,6.79954806926191e-06,2.7276567938436e-05
24.315,6.79980587743763e-06,2.73185014354647e-05
24.3155,6.80023720081837e-06,2.73607204661085e-05
24.316,6.80084044990883e-06,2.74032216845461e-05
24.3165,6.80161400923058e-06,2.74460017720848e-05
24.317,6.80255623746154e-06,2.74890574369964e-05
24.3175,6.80366546758401e-06,2.75323854143181e-05
24.318,6.80494000704158e-06,2.75759824656189e-05
24.3185,6.80637813790506e-06,2.76198453787348e-05
24.319,6.8079781170477e-06,2.76639709674717e-05
24.3195,6.80973817633003e-06,2.77083560712783e-05
24.32,6.81165652279426e-06,2.7752997554891e-05
24.3205,6.81373133886876e-06,2.77978923079494e-05
24.321,6.81596078258242e-06,2.78430372445868e-05
24.3215,6.81834298778936e-06,2.78884293029935e-05
24.322,6.82087606440397e-06,2.79340654449555e-05
24.3225,6.82355809864641e-06,2.79799426553685e-05
24.323,6.82638715329885e-06,2.80260579417289e-05
24.3235,6.82936126797248e-06,2.80724083336006e-05
24.324,6.83247845938538e-06,2.81189908820598e-05
24.3245,6.83573672165156e-06,2.81658026591174e-05
24.325,6.83913402658109e-06,2.82128407571191e-05
24.3255,6.84266832399147e-06,2.82601022881239e-05
24.326,6.84633754203034e-06,2.83075843832613e-05
24.3265,6.85013958750958e-06,2.8355284192066e-05
24.327,6.85407234625081e-06,2.84031988817927e-05
24.3275,6.85813368344232e-06,2.84513256367074e-05
24.328,6.86232144400742e-06,2.8499661657358e-05
24.3285,6.86663345298423e-06,2.85482041598234e-05
24.329,6.8710675159168e-06,2.85969503749391e-05
24.3295,6.87562141925769e-06,2.8645897547502e-05
24.33,6.88029293078181e-06,2.86950429354524e-05
24.3305,6.88507980001158e-06,2.87443838090333e-05
24.331,6.88997975865345e-06,2.87939174499282e-05
24.3315,6.89499052104557e-06,2.88436411503763e-05
24.332,6.90010978461673e-06,2.88935522122652e-05
24.3325,6.90533523035645e-06,2.89436479462022e-05
24.333,6.91066452329609e-06,2.89939256705637e-05
24.3335,6.91609531300104e-06,2.90443827105238e-05
24.334,6.9216252340738e-06,2.90950163970617e-05
24.3345,6.9272519066679e-06,2.91458240659491e-05
24.335,6.93297293701246e-06,2.91968030567189e-05
24.3355,6.93878591794741e-06,2.92479507116144e-05
24.336,6.94468842946907e-06,2.9299264374521e-05
24.3365,6.95067803928609e-06,2.93507413898816e-05
24.337,6.95675230338536e-06,2.94023791015939e-05
24.3375,6.96290876660805e-06,2.94541748518939e-05
24.338,6.96914496323528e-06,2.95061259802233e-05
24.3385,6.9754584175834e-06,2.95582298220822e-05
